DRUG_COSMICID,pred_norm_cells_0,pred_norm_cells_1,pred_norm_cells_2,pred_norm_cells_3,pred_norm_cells_4,pred_norm_cells_5,pred_norm_cells_6,pred_norm_cells_7,pred_norm_cells_8,pred_norm_cells_9,param_1,param_2,param_3,param_4
180_905961,0.9997966733333332,0.9561794633333331,0.9022416133333334,0.8075217533333333,0.7077151433333334,0.53866076,0.4627855,0.3641428633333333,0.2764239933333333,0.2389212233333333,-1.0426790901923848,0.9856437515995295,2.3640192275635354,-0.03582476065367056
273_906793,0.9997966733333332,0.9535576333333332,0.8495140533333334,0.7089142,0.57749068,0.4571461333333333,0.3606656333333333,0.2571264266666666,0.19112162,0.1642114566666666,-1.0875073201614365,0.9975865611837328,1.980585503723317,-0.1342772018655559
245_1299081,0.9997966733333332,0.9567934,0.8901038699999999,0.8014517033333334,0.6583922200000001,0.5202589033333334,0.41835566,0.28160158,0.1885855133333333,0.1726405833333333,-1.0508179851571589,0.9843827754975796,2.3996482677917195,-0.14230112649339635
1057_1240149,0.9997966733333332,0.9507787633333334,0.8869597666666666,0.7882255800000001,0.6697260166666666,0.5415462400000001,0.40143883,0.2872433866666666,0.2033182733333333,0.1789679019999999,-1.0070229503312047,0.9807969932114622,2.37045080728754,-0.14468032653922738
344_907042,0.9997966733333332,0.9559563,0.8577516066666666,0.7612160333333332,0.7444544266666666,0.5547005633333333,0.3504396233333333,0.2144283633333333,0.14384311,0.1125384883333333,-1.1353253047618161,0.9592595947705924,2.795590021789304,-0.20356333882533556
173_1330983,0.9997966733333332,0.94687645,0.8892596133333334,0.7896632533333333,0.6464544,0.4792100833333333,0.3420869499999999,0.2742379433333333,0.20230961,0.1762123513333333,-1.8364076451274705,0.9736325947335266,2.9352264006473137,0.03696015678595162
152_907175,0.9997966733333332,0.9533605333333334,0.8997069099999999,0.8125843566666666,0.7019201766666666,0.5656690700000001,0.4427310166666666,0.3037821366666666,0.2220711066666666,0.2032417333333333,-1.075245911272677,0.9775108822436911,2.5665107069814996,-0.09482977881893635
1031_907072,0.9997966733333332,0.9472568433333332,0.87846256,0.7589213200000001,0.64616318,0.5560873433333334,0.4144515066666667,0.3124689766666667,0.23059885,0.22219705,-0.7984704424158501,0.9880303187024116,2.035060657118452,-0.16232054359867204
1003_909773,0.9997966733333332,0.9556467566666664,0.8973298466666666,0.7475148033333333,0.6173700599999999,0.4577825,0.3476333433333333,0.2540162816666667,0.1818858079999999,0.1566295783333333,-1.5577198353398387,0.9881862865551543,2.5401719672866983,-0.0326119121865257
170_753562,0.9997966733333332,0.94678998,0.8329555266666667,0.7255935533333334,0.52451188,0.4212841333333333,0.2880931266666667,0.22758224,0.1609768233333333,0.1482879866666666,-1.6983114367663048,0.9861744405089483,2.3782358890296,-0.023743838444279953
170_907059,0.9997966733333332,0.9498323933333334,0.8989057866666667,0.8087446233333333,0.68582847,0.4713066133333334,0.3802745066666667,0.2726680233333333,0.1980980766666666,0.1582146353333333,-1.70848753744323,0.9739448381348698,2.9911440413886723,0.0042004822823650655
170_910948,0.9997966733333332,0.9474756666666668,0.9025317666666668,0.82666921,0.7360187699999999,0.6043650666666667,0.4151943266666666,0.3392947800000001,0.2312140766666666,0.189882609,-1.1255643027902313,0.969093774795526,2.810267014877204,-0.08225390969319257
346_924104,0.9997966733333332,0.9518919566666666,0.8885511566666667,0.8065005133333333,0.6887211799999999,0.5514984333333333,0.4111943033333333,0.3111635166666666,0.2056030733333333,0.1757805033333333,-0.923821919391975,0.9794702914853639,2.4036782405973587,-0.1698446604270373
1003_907323,0.9997966733333332,0.94847216,0.8557836033333334,0.7614404833333334,0.6577156566666666,0.5281374166666667,0.4040524466666667,0.28681465,0.1873807166666666,0.1802115313333333,-0.5772486988822781,0.9862175168964659,1.9633123391078724,-0.3220878322140711
165_908448,0.9997966733333332,0.9458551933333332,0.8816177433333333,0.7827908966666666,0.6789942333333333,0.5027957366666667,0.3708347,0.2252691833333333,0.1698492533333333,0.15978281,-1.5043555024284052,0.968444726469157,2.830152909895799,-0.05744097061664071
194_687821,0.9997966733333332,0.9538278666666664,0.8892526,0.8215715633333334,0.7021437333333335,0.5773207433333333,0.4256587933333333,0.3259665433333333,0.2315733866666667,0.19315552,-0.9426425519426795,0.9775163491351919,2.4790315460873944,-0.13555739052967505
170_749709,0.9997966733333332,0.9473334,0.8874778333333334,0.8336466100000001,0.7181612866666667,0.6017127966666667,0.5308889766666667,0.3676359966666666,0.2386083,0.21638027,0.05966766544954982,0.9818321917602281,1.9656767207293806,-0.6562650646530456
300_909720,0.9997966733333332,0.9512932533333333,0.8414914866666666,0.7654356,0.6726424833333334,0.5399384,0.3821583633333333,0.2634168533333333,0.2178953766666666,0.1841934133333333,-0.7854730735901714,0.9804915984610474,2.1041140332162955,-0.21911914345650466
194_906856,0.9997966733333332,0.95063077,0.8910279600000001,0.7929643500000001,0.63346132,0.4885883066666667,0.3608991733333333,0.2692658666666667,0.1755245383333333,0.1505790153333333,-1.4241779434119954,0.9809781353604765,2.6156958532298913,-0.06564908506498429
276_905947,0.9997966733333332,0.952813,0.8858164,0.78283158,0.6454902666666668,0.5740906533333333,0.3981398566666667,0.3350039633333333,0.2374769133333333,0.2143981499999999,-0.8719186714779561,0.9880076643275081,2.1449332310636247,-0.13551292658264563
272_688015,0.9997966733333332,0.9535264766666668,0.90006004,0.8679141333333332,0.7335281,0.6223606899999999,0.5211941866666666,0.3291160866666666,0.2596043233333333,0.2216250833333333,-0.9158679508811874,0.9713121039196543,2.757089457138885,-0.10987982054512638
272_907172,0.9997966733333332,0.94857784,0.8651603266666665,0.7282186333333334,0.6473201966666666,0.5201226933333333,0.36272598,0.2672405886666666,0.1692752099999999,0.1638669633333333,-0.7265049142376162,0.9881967404827938,2.0005286286643833,-0.28263294411903817
344_946360,0.9997966733333332,0.9527370333333334,0.8989026099999999,0.8352003,0.73444149,0.5700382333333334,0.4301041,0.2876989,0.1806042266666666,0.1711447766666666,-1.3437832693653005,0.9666341184693097,3.0685015838187497,-0.07220140248999864
344_909753,0.9997966733333332,0.95049663,0.8832692999999999,0.7978814466666666,0.6956905966666668,0.5566578866666666,0.4167051133333333,0.31352096,0.20700483,0.19331874,-0.9086784635126719,0.9778098429635652,2.375031598186836,-0.16009793989792478
308_910925,0.9997966733333332,0.9510352,0.8830841533333333,0.7657250766666666,0.6228554466666667,0.5243045566666666,0.3648732133333333,0.28076938,0.2092525566666666,0.1827489133333333,-1.2119647825202513,0.9858240309718174,2.325124396073134,-0.07875286882583994
157_907000,0.9997966733333332,0.9504055933333332,0.8676839666666667,0.7652057000000001,0.6572067733333333,0.5417104999999999,0.4152104066666666,0.2574395166666666,0.1979854633333333,0.1986698666666666,-0.8776175301979589,0.9822744278167774,2.179612579833495,-0.1819626039599162
272_1290812,0.9997966733333332,0.9528929,0.871377,0.7846917800000001,0.6959964800000001,0.5597328633333333,0.4212554133333333,0.3142872466666667,0.2084294999999999,0.1955763666666666,-0.6501067323068582,0.9816313514558296,2.1484357289936598,-0.25997751388209595
273_907786,0.9997966733333332,0.9453706233333332,0.89118,0.81238848,0.6694418866666667,0.5453880666666666,0.3846740266666666,0.2398118733333333,0.17989781,0.163972612,-1.4682822094822663,0.9684518029483691,2.902808665794904,-0.055861284994087275
245_906862,0.9997966733333332,0.95143814,0.89046315,0.8001540399999999,0.65350505,0.4124619266666666,0.29194812,0.2306775799999999,0.1812599566666666,0.1385687166666666,-2.570461311301116,0.965398538512331,3.708799780773792,0.07826762748191061
229_1330985,0.9997966733333332,0.9503561533333332,0.9003132666666668,0.80755275,0.7101612866666667,0.5591164866666666,0.3925866266666666,0.2425678946666666,0.1962697466666666,0.1672944966666666,-1.5334135602967462,0.9664758657050704,3.077442310758628,-0.03562403841531748
170_906791,0.9997966733333332,0.94809532,0.8766857933333334,0.7658778833333333,0.64064974,0.5132618333333333,0.3589128466666667,0.25131217,0.1853052983333333,0.1894040233333333,-1.4175092627205599,0.9772182304032058,2.5464260543264694,-0.043500562698885456
157_753620,0.9997966733333332,0.9519102966666668,0.8866248033333334,0.7979634999999999,0.68896501,0.5336374133333334,0.4200575333333333,0.3237509733333333,0.2601989,0.2364913833333333,-1.3845668594688123,0.9778476337273669,2.584986400209754,0.029450930039439306
180_1290798,0.9997966733333332,0.94866999,0.8929584866666667,0.8182210433333333,0.7313203600000001,0.5746670133333334,0.4039280199999999,0.3058152066666667,0.2405139066666667,0.2232640433333333,-1.696297791351859,0.9623799703030848,3.211014848210306,0.060642375769520175
133_905938,0.9997966733333332,0.9464832033333334,0.879646,0.8084006166666667,0.6941388133333334,0.5293990833333333,0.3705715733333333,0.2784161433333333,0.1797125766666666,0.1630483733333333,-1.4154518101316917,0.9672176899077234,2.8527159224101983,-0.06009933897321954
170_909761,0.9997966733333332,0.95125893,0.88499622,0.8052155966666668,0.6763157533333334,0.5359609033333333,0.4256775666666666,0.32087335,0.26802806,0.2498040999999999,-1.5056556212234582,0.9768434434045563,2.654964944537207,0.06539492455501132
252_749713,0.9997966733333332,0.9629961,0.8920189133333333,0.8014758,0.6780235633333334,0.5212546233333334,0.3796281399999999,0.2712325266666666,0.22663766,0.1961179466666666,-1.6538161820346435,0.9780556613875142,2.8778072856753396,0.026210670480314693
219_753586,0.9997966733333332,0.9533349333333332,0.8512061633333333,0.7297457700000001,0.59474928,0.5089628966666667,0.4165858533333333,0.2935660466666667,0.2072527616666667,0.1760846966666666,-0.4189979108428867,1.0015177779821909,1.675892410818969,-0.3910482826102995
308_1290797,0.9997966733333332,0.95027112,0.8826256466666668,0.8006864333333333,0.6590513666666666,0.53124386,0.4064299266666666,0.2944811499999999,0.2199924466666666,0.1895756133333333,-1.1410816639316075,0.9802867056904919,2.427848160483628,-0.08548534734721645
176_687780,0.9997966733333332,0.95240695,0.8859432799999999,0.8005403000000001,0.6689702000000001,0.5428754066666667,0.4230698766666667,0.2997491066666666,0.2276138233333333,0.1937336133333333,-0.9990895473749384,0.9822128097823584,2.34801813502542,-0.12071012437403103
346_907290,0.9997966733333332,0.9532973533333332,0.8714031066666666,0.7655261466666667,0.6758911,0.56825928,0.44026672,0.3506666866666666,0.2249593899999999,0.2050430333333333,-0.09407460005241478,0.9939128046783099,1.7312366263322063,-0.5591397771799909
167_753586,0.9997966733333332,0.9533349333333332,0.8512061633333333,0.7297457700000001,0.59474928,0.5089628966666667,0.4165858533333333,0.2935660466666667,0.2072527616666667,0.1760846966666666,-0.4189979108428867,1.0015177779821909,1.675892410818969,-0.3910482826102995
170_1240128,0.9997966733333332,0.9518926133333334,0.8836778000000001,0.79348412,0.6818107800000001,0.5532439966666667,0.4301197533333333,0.28115768,0.19892527,0.1853386,-0.8653484492170899,0.9795564676737953,2.3308007832552073,-0.19247500433763293
1037_1240206,0.9997966733333332,0.94605371,0.8766728833333333,0.7442044766666668,0.5410271099999999,0.42987908,0.3308920366666666,0.2658068566666666,0.1908983233333333,0.1801566166666666,-2.0137840669211378,0.9846677961875568,2.6835320568205194,0.06530296133124938
272_909758,0.9997966733333332,0.951784,0.8810915,0.7905957,0.6989288933333334,0.6031906366666667,0.4873553466666666,0.3424734166666667,0.2590484833333333,0.22404283,-0.05043805485657258,0.9883126953489368,1.828179800576493,-0.5516937370393689
346_909718,0.9997966733333332,0.95751922,0.9117601566666664,0.8380999333333333,0.6767036066666666,0.5330084566666667,0.4242787699999999,0.3331941866666666,0.2832676833333333,0.26241565,-2.0868540846935044,0.9771674431047085,3.2408639560342243,0.16354532946392322
184_753554,0.9997966733333332,0.9524840133333332,0.8749613666666667,0.7975057,0.6581774033333333,0.5272899466666666,0.4025350333333333,0.29735113,0.2323158399999999,0.2084999866666666,-1.2722232063026866,0.9796588508544427,2.468669966273731,-0.03204653357278237
172_1299070,0.9997966733333332,0.9496891333333334,0.8857343866666666,0.80208155,0.6675608966666667,0.5275083633333333,0.3841608566666667,0.2807046566666666,0.2150020766666666,0.1855463133333333,-1.4151990416220352,0.9750638802195378,2.689419990284232,-0.027532310518910464
173_908127,0.9997966733333332,0.9513418,0.87234013,0.76764697,0.6948171666666667,0.5936238899999999,0.47914044,0.42686522,0.33803184,0.2993821299999999,-0.229848391279629,0.9967646318798502,1.6345178993850427,-0.2719201092277754
41_905964,0.9997966733333332,0.95438102,0.9057886833333332,0.8329988433333333,0.7048315333333334,0.5434941066666666,0.3742175733333333,0.26902576,0.173361191,0.1607237973333333,-1.7211536156648535,0.9691490996189582,3.274344847117033,-0.009497491811007223
41_910906,0.9997966733333332,0.9506825,0.8851794566666666,0.7877085566666667,0.6899654333333333,0.5815107199999999,0.4249280666666666,0.29350419,0.2003507333333333,0.1720274433333333,-0.5697955574860502,0.9806753826939274,2.18459809610631,-0.32906060250852354
235_1331038,0.9997966733333332,0.9491481933333332,0.8970369233333333,0.7762859,0.6207895533333333,0.4962360833333333,0.3606723933333333,0.26075799,0.1833279449999999,0.153522542,-1.3750917409166168,0.9838169341902449,2.5190040703396703,-0.07284572242676522
235_688018,0.9997966733333332,0.9502662266666668,0.8982141666666665,0.7969147766666668,0.69642207,0.5400826533333333,0.4223705166666666,0.3037425733333334,0.2094636319999999,0.1993953366666666,-1.1545167511033092,0.9777707604931385,2.548425354048195,-0.07958969490204883
331_688026,0.9997966733333332,0.9541973133333334,0.9131903666666666,0.8445815666666666,0.69098358,0.5731957333333334,0.4200365733333333,0.2889736033333333,0.2150984019999999,0.2170225733333333,-1.7109586214895696,0.9724201360047351,3.194961556494191,0.04640813760172354
235_1327768,0.9997966733333332,0.9515058466666668,0.8944863833333333,0.7993647266666667,0.6920251666666667,0.50841554,0.3725126,0.25577089,0.17915442,0.1502413913333333,-1.4835827879841317,0.9725906975687676,2.873688516241044,-0.05849449585633566
200_1298531,0.9997966733333332,0.9521590566666666,0.87237966,0.7615506766666665,0.6252376133333334,0.4720031166666667,0.3667073566666667,0.2675203566666667,0.2121868933333333,0.1901269366666667,-1.520831725696877,0.9831731867672857,2.4872764304408514,-0.0031643787484954876
170_1327768,0.9997966733333332,0.9515058466666668,0.8944863833333333,0.7993647266666667,0.6920251666666667,0.50841554,0.3725126,0.25577089,0.17915442,0.1502413913333333,-1.4835827879841317,0.9725906975687676,2.873688516241044,-0.05849449585633566
157_905972,0.9997966733333332,0.94980799,0.8779752799999999,0.7958221166666667,0.6557938,0.5822871866666667,0.4429415866666666,0.3202518666666666,0.2455970766666666,0.23196642,-0.7535566694887877,0.984500965796253,2.116389734485194,-0.163070530986024
328_687562,0.9997966733333332,0.94985255,0.8723179,0.7774543033333332,0.6458382500000001,0.5475194533333333,0.4235203333333333,0.29083206,0.1889633483333333,0.1654597166666666,-0.41189518101488204,0.988873709191405,1.9340761152201096,-0.4229660351721798
170_1240167,0.9997966733333332,0.95262766,0.8728117766666666,0.7881898066666667,0.6665278866666666,0.5514745,0.4226098066666666,0.29713198,0.2379515466666666,0.2151531933333333,-0.9621546882697032,0.9823367368509234,2.250743778339593,-0.11215937269908725
165_1240169,0.9997966733333332,0.95498401,0.87148126,0.7669412000000001,0.6507352333333333,0.53432847,0.4164545766666667,0.2965496733333333,0.1977672433333333,0.1730977766666666,-0.5150686082297269,0.9916061115336828,1.9388283308083216,-0.3527731921163505
219_971773,0.9997966733333332,0.9527512766666668,0.8802932666666666,0.7615045,0.6106969666666666,0.4966972166666667,0.4042083033333333,0.30976936,0.19741809,0.1801501366666666,-0.9012519282688526,0.9942566597317022,2.046940748122019,-0.17041682600680577
308_907319,0.9997966733333332,0.9524194666666668,0.8886272466666667,0.7678108333333333,0.6381803666666667,0.4953220633333333,0.39924717,0.3076489766666666,0.2330761033333333,0.2070110733333333,-1.3284467364019472,0.9874760524716257,2.361491724314009,-0.013991997041505323
201_909252,0.9997966733333332,0.9438268766666668,0.8907057666666667,0.7686784900000001,0.6162604566666666,0.4504574133333333,0.2770934,0.1727547416666666,0.1157636919999999,0.1050716723333333,-1.9443407548492493,0.9697412278263403,3.097149142306689,-0.04743887918456945
172_910919,0.9997966733333332,0.9497149633333332,0.8987926433333332,0.7846412333333334,0.6391496833333333,0.4834272833333333,0.3345444866666667,0.2365538366666666,0.1677722633333333,0.1448669299999999,-1.7086326499963447,0.9765846254125921,2.885828227353139,-0.025431519002647597
1004_909905,0.9997966733333332,0.9563227966666666,0.9022012333333334,0.8026565233333334,0.6729681666666667,0.5360343666666667,0.3970329733333333,0.2564169833333333,0.1690842233333333,0.1440345866666666,-1.130837567342943,0.9805187329311305,2.5910571236586546,-0.15692373046166966
1057_1240161,0.9997966733333332,0.9447196,0.8892942033333333,0.7655266800000001,0.6328855533333334,0.4859466866666667,0.3585278866666666,0.22855491,0.1697865133333333,0.1549279633333333,-1.4515714253563456,0.9779270561794308,2.6025152373753615,-0.06815633710775763
272_1240140,0.9997966733333332,0.9468506366666668,0.8720144666666667,0.75079771,0.5883685000000001,0.49291861,0.3500159166666667,0.2592656133333333,0.1898826433333333,0.1618360856666666,-1.2318392111855294,0.9875166134705368,2.247379909972485,-0.09825809658085534
1031_1503369,0.9997966733333332,0.9468555866666668,0.8641352933333334,0.7631003966666666,0.68598368,0.5227191433333332,0.3930487933333333,0.3495371966666666,0.2767178166666666,0.26838344,-1.3671188510811383,0.9791412339749406,2.357453899489642,0.059051875047876574
200_906797,0.9997966733333332,0.9499716766666668,0.8620675966666668,0.7477917333333334,0.6602872766666666,0.5029397566666667,0.37427337,0.2772878866666666,0.2116037699999999,0.1897071033333333,-1.0536778946139176,0.9839820107455285,2.194543907912991,-0.1190657537350374
269_1240157,0.9997966733333332,0.9491728666666668,0.9019382333333332,0.8139639499999999,0.7189214666666667,0.5589946533333333,0.35921053,0.26084576,0.1632258266666666,0.1480396216666666,-1.634242116040359,0.9634917658063786,3.2624867281983536,-0.04055765198198532
273_907788,0.9997966733333332,0.94466401,0.8781745533333334,0.7959764166666666,0.6353296833333334,0.5255464000000001,0.3459767866666666,0.2372612966666666,0.1806912046666666,0.15906476,-1.509388295600501,0.9711912344009983,2.759016397880776,-0.049445463133469855
200_909759,0.9997966733333332,0.9488338466666668,0.8877652,0.7893050833333333,0.6650209166666667,0.5560771266666668,0.43142555,0.3223687533333333,0.2373798933333333,0.20186878,-0.7324596199466105,0.9860282444573469,2.1229532230630657,-0.19966767252572423
308_1330931,0.9997966733333332,0.9471245866666668,0.8645033766666667,0.7523740133333333,0.5936536866666667,0.4496142033333333,0.3619590233333333,0.2327707833333333,0.1470068616666666,0.1278248446666666,-1.1095128891472745,0.9874348540468747,2.2073095919477286,-0.18090436816204758
133_906836,0.9997966733333332,0.9482882299999998,0.8875005333333333,0.7982334766666667,0.66855836,0.53887392,0.3873743033333334,0.2782220499999999,0.1987174066666666,0.17167463,-1.1982102619876047,0.976266101716021,2.5569369433930387,-0.09785072388399474
9_906800,0.9997966733333332,0.9475593833333332,0.8939136033333334,0.7989790466666667,0.6604327899999999,0.44479335,0.2816165833333333,0.2099375266666666,0.1375416613333333,0.1205606573333333,-2.3054314505583915,0.963713550576599,3.587125698102833,0.021035891216856575
344_753545,0.9997966733333332,0.9516661466666668,0.8902404333333332,0.82750073,0.6822332333333333,0.55506442,0.3894826766666666,0.2804507266666666,0.2021408013333333,0.1867785483333333,-1.5321461125798261,0.9700104213778864,2.965017918601992,-0.010792560703224015
273_906865,0.9997966733333332,0.95420472,0.85320602,0.7343443000000001,0.6238294666666667,0.4567420433333333,0.3506868166666666,0.25927316,0.17584069,0.16107879,-1.145106151073654,0.9892013564113585,2.1645504708448793,-0.1306774361577547
346_1524419,0.9997966733333332,0.9418339533333334,0.8453766799999999,0.7750887,0.6446716766666666,0.51680274,0.3664851699999999,0.23232941,0.1846322033333333,0.1597443566666666,-1.0464134618863152,0.9734190234943673,2.3160256370936017,-0.16565783737392853
269_713899,0.9997966733333332,0.9522836333333332,0.9002360366666666,0.8061162199999999,0.6951308133333334,0.4974962333333333,0.3667468833333333,0.2630420866666667,0.1843838799999999,0.16354101,-1.7517362657899949,0.9712379414990325,3.1058483514547364,0.0037161158214571626
275_909252,0.9997966733333332,0.9438268766666668,0.8907057666666667,0.7686784900000001,0.6162604566666666,0.4504574133333333,0.2770934,0.1727547416666666,0.1157636919999999,0.1050716723333333,-1.9443407548492493,0.9697412278263403,3.097149142306689,-0.04743887918456945
170_1240190,0.9997966733333332,0.9507117133333332,0.8902100333333333,0.8269808466666667,0.7077170666666666,0.5603405266666667,0.45471179,0.3748835,0.2839012633333333,0.2692398333333333,-1.3254355336120902,0.9761438166028203,2.621383855770152,0.06069696751365905
1149_1240222,0.9997966733333332,0.95930555,0.87897755,0.81677868,0.7074244833333334,0.5436632133333333,0.4351450866666667,0.3113506933333334,0.25777179,0.2386314,-1.434719990511828,0.9744013437299017,2.7435546801284687,0.03577027970173432
1026_910947,0.9997966733333332,0.9503658366666669,0.9036618766666668,0.8084823200000001,0.6676067466666668,0.5491930433333333,0.4338364666666667,0.2558298333333333,0.1710447883333333,0.15234084,-0.9364273638941699,0.9798822816291392,2.474564753805677,-0.21215592280017984
273_909747,0.9997966733333332,0.9536053,0.8915253033333334,0.8303797233333334,0.7390530033333333,0.59949468,0.4704315766666667,0.3732842666666667,0.27849634,0.2528460566666666,-0.9677613523021571,0.9747950486721445,2.534231078797672,-0.0485515212638488
170_1299081,0.9997966733333332,0.9567934,0.8901038699999999,0.8014517033333334,0.6583922200000001,0.5202589033333334,0.41835566,0.28160158,0.1885855133333333,0.1726405833333333,-1.0508179851571589,0.9843827754975796,2.3996482677917195,-0.14230112649339635
180_1298144,0.9997966733333332,0.9520740033333334,0.8712151800000001,0.7269788666666667,0.6218999766666666,0.5302460400000001,0.3761387566666667,0.2741316566666666,0.1984622776666667,0.182487955,-0.7965334425363311,0.9933709858132462,1.9642198701880196,-0.22033474558761745
274_908148,0.9997966733333332,0.9509989233333332,0.8868779533333333,0.8177478800000001,0.71280988,0.6249518366666668,0.4633344966666666,0.29723722,0.2138807833333333,0.1894689566666666,-0.6618448205074778,0.971570262640399,2.446146834750455,-0.26411672070889264
235_688026,0.9997966733333332,0.9541973133333334,0.9131903666666666,0.8445815666666666,0.69098358,0.5731957333333334,0.4200365733333333,0.2889736033333333,0.2150984019999999,0.2170225733333333,-1.7109586214895696,0.9724201360047351,3.194961556494191,0.04640813760172354
252_753552,0.9997966733333332,0.9436318533333332,0.8660811166666668,0.7681995333333332,0.6582630233333333,0.5026697333333333,0.4006767499999999,0.2806533,0.1897271333333333,0.1635743133333333,-0.7666626683292913,0.9831161400853988,2.102956878293841,-0.2489359037327591
88_910947,0.9997966733333332,0.9503658366666669,0.9036618766666668,0.8084823200000001,0.6676067466666668,0.5491930433333333,0.4338364666666667,0.2558298333333333,0.1710447883333333,0.15234084,-0.9364273638941699,0.9798822816291392,2.474564753805677,-0.21215592280017984
167_1298362,0.9997966733333332,0.9447753833333332,0.8636698666666667,0.7918896533333334,0.6937785666666666,0.5466752333333333,0.4280325266666667,0.3033419,0.2205812866666666,0.1827252266666666,-0.5976075061279778,0.9785266420568681,2.122300854895946,-0.28864695888315106
245_906833,0.9997966733333332,0.9541729233333336,0.7730421500000001,0.7067349033333334,0.53953832,0.4295602733333333,0.32841528,0.2714470066666666,0.210417568,0.1981521866666666,-1.2780647329670884,0.9996465653041752,1.869321601327859,-0.0478305088733399
272_905971,0.9997966733333332,0.9571486566666666,0.8943125666666667,0.8222298666666666,0.6960200799999999,0.61797308,0.4517091333333334,0.36413159,0.2686480533333333,0.2521319466666666,-0.8698883580383702,0.9817075737295448,2.349489509845448,-0.08774364325733994
190_909255,0.9997966733333332,0.9480124,0.8819126966666667,0.7778070600000001,0.6185335,0.4680044633333333,0.3384475633333333,0.2311245533333333,0.1516205766666666,0.1350248386666666,-1.5197329380089188,0.9783339492350177,2.655729481574364,-0.07320890250701292
273_910952,0.9997966733333332,0.948714,0.8846631500000001,0.8131837266666667,0.6909156199999998,0.5631444466666666,0.3933071566666666,0.3202866533333333,0.2166447933333333,0.1989415,-1.2266221187173434,0.9728553828355724,2.6409510417243727,-0.05550456364467314
272_1298168,0.9997966733333332,0.95122082,0.8899293633333333,0.82137102,0.7260289466666666,0.5849216200000001,0.4336207833333333,0.31003878,0.2334532966666666,0.2146110433333333,-1.2756537862580102,0.9679857033616344,2.8399751717190225,-0.028728915345851487
170_924104,0.9997966733333332,0.9518919566666666,0.8885511566666667,0.8065005133333333,0.6887211799999999,0.5514984333333333,0.4111943033333333,0.3111635166666666,0.2056030733333333,0.1757805033333333,-0.923821919391975,0.9794702914853639,2.4036782405973587,-0.1698446604270373
11_906870,0.9997966733333332,0.9466603,0.8635589499999999,0.7572487100000002,0.59275578,0.4507174,0.3144435966666666,0.2017423633333333,0.14723665,0.12352572,-1.5244062155779587,0.978771314862349,2.552383898779696,-0.08718288166301857
104_909249,0.9997966733333332,0.9516935,0.90229643,0.7970682333333334,0.6453819333333334,0.50261918,0.3705459133333333,0.2329752533333333,0.17501259,0.1383288366666666,-1.4505148507202985,0.9793582148720852,2.738120517390024,-0.07770752178334342
273_905939,0.9997966733333332,0.9568732666666668,0.8931683333333332,0.7971502533333332,0.6920728500000001,0.57091568,0.4281097133333333,0.3384311833333333,0.25098293,0.2357509533333333,-1.057687135582426,0.9828260379808968,2.385634257289484,-0.05458487311712308
245_907050,0.9997966733333332,0.9506865666666666,0.8818468333333334,0.7962413666666667,0.6775102533333334,0.5544451100000001,0.42565724,0.3093544333333333,0.2423069633333333,0.2128099766666666,-0.9954936004350105,0.9805906485681047,2.3293971381380825,-0.09872569670782755
157_909785,0.9997966733333332,0.9456005166666668,0.8957925333333333,0.7757388133333333,0.6655412533333332,0.4964944233333333,0.38982124,0.2885144466666667,0.1798345133333333,0.167346,-1.1673887737176463,0.9810193849199738,2.43884803967973,-0.11277139800343805
133_909715,0.9997966733333332,0.9460261,0.8867731299999999,0.77068551,0.6300134666666667,0.4640508466666667,0.2666888533333333,0.20723345,0.1332564209999999,0.1142449996666666,-1.9263675597649839,0.9694473665503468,3.0835827365500594,-0.032044723192668725
170_906792,0.9997966733333332,0.95119052,0.9026512666666666,0.7992165333333333,0.6732639666666667,0.50868162,0.3925422366666666,0.26850476,0.179205238,0.1490878699999999,-1.2566276978503836,0.9796486596514248,2.628877560112789,-0.10828761968944271
1149_1659819,0.9997966733333332,0.95024873,0.8800884133333332,0.7871325333333333,0.6348921366666667,0.5170487533333333,0.3710587999999999,0.2695974166666666,0.1792398966666667,0.157348958,-1.138968787993804,0.9817693455701376,2.3983053546747644,-0.13352677735095952
140_722045,0.9997966733333332,0.95399145,0.87250775,0.7812064799999999,0.6597961133333333,0.5312769666666667,0.39765432,0.3058586299999999,0.2458852666666666,0.2131149033333333,-1.1534927675865152,0.9835260973467679,2.313982084885346,-0.051509199632828774
88_906836,0.9997966733333332,0.9482882299999998,0.8875005333333333,0.7982334766666667,0.66855836,0.53887392,0.3873743033333334,0.2782220499999999,0.1987174066666666,0.17167463,-1.1982102619876047,0.976266101716021,2.5569369433930387,-0.09785072388399474
245_1322218,0.9997966733333332,0.9507955333333332,0.8797962133333334,0.7931810466666667,0.6768041666666665,0.5451520833333333,0.4209187566666666,0.3105082366666666,0.2073693599999999,0.18239925,-0.7293722723143594,0.9831474630574867,2.184980857632321,-0.2364776405149053
256_687562,0.9997966733333332,0.94985255,0.8723179,0.7774543033333332,0.6458382500000001,0.5475194533333333,0.4235203333333333,0.29083206,0.1889633483333333,0.1654597166666666,-0.41189518101488204,0.988873709191405,1.9340761152201096,-0.4229660351721798
1012_910710,0.9997966733333332,0.9484836833333332,0.898523,0.7846868833333334,0.6135482333333333,0.4801670199999999,0.34674383,0.2504419133333333,0.1566174866666666,0.1524534,-1.6133907772194762,0.9805156077537248,2.732386901287161,-0.03693756955505681
