,Unnamed: 0,CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,per_slope_change_0,per_slope_change_1,per_slope_change_2,per_slope_change_3,per_slope_change_4,per_slope_change_5,per_slope_change_6,per_slope_change_7,slope_0,slope_1,slope_2,slope_3,slope_4,slope_5,slope_6,slope_7,slope_8,dif_first,dif_last
149719,156673,OCUM-1,1298358,1003,1003_1298358,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.991600754,0.922259583,0.7779357020000001,0.680624638,0.518342954,0.46295803,0.356069471,0.249508908,0.252105547,7.255642,1.0813587,-0.32574546,0.6676595000000001,-0.6587111,0.92992127,-0.003068447,-1.0243677,-0.07559323,-0.62407064,-1.2989149,-0.87579924,-1.4605348999999999,-0.49846444,-0.9619970999999999,-0.95904523,0.023369687000000004,0.008399245999999971,0.002596638999999984
18664,18664,KM-H2,909976,41,41_909976,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9954846009999999,0.9454645359999999,0.9483475640000001,0.910866652,0.8988411059999999,0.842397072,0.480986739,0.307207511,0.28563756100000004,10.077631,-1.0576371999999998,-14.000581,-0.67915404,3.6936564,5.402991,-0.51916367,-0.8758771999999999,-0.040638685,-0.45018035,0.025947152,-0.33732805,-0.10823033,-0.50799596,-3.2526933999999996,-1.5640131000000002,-0.19412972,0.0045153990000000865,0.02156994999999995
18698,18698,KM-H2,909976,170,170_909976,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980369505,0.9795560659999999,0.980440885,0.8897446509999999,0.834664263,0.06410987,0.019763309,0.00276139,0.006377997,-0.9585632,-2.0877848,-103.50126999999999,-0.3926946,12.989646,-0.9424485,-0.61661243,-1.2127175,-0.17667443,-0.007320821,0.007963478000000001,-0.81626654,-0.49572309999999997,-6.934990400000001,-0.39911905,-0.15301728,0.032549463,0.019630495000000026,0.003616607
18732,18732,KM-H2,909976,135,135_909976,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.997289135,0.9344092509999999,0.7022710440000001,0.370017206,0.245469595,0.26879775100000003,0.26739674399999996,0.299249521,0.30856468,22.195377,2.6917737,0.43127596,-0.6251433000000001,-1.1873032,-1.0600564,-23.735632,-0.7075558000000001,-0.02439791,-0.56591874,-2.089244,-2.9902847,-1.1209281999999998,0.20995341,-0.012609066,0.28667507,0.08383647,0.0027108649999999512,0.009315158999999962
18761,18761,NBsusSR,925342,165,165_925342,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.994696991,0.896000815,0.77223196,0.5435305020000001,0.23126328899999998,0.040427748,0.016735528,0.012700454,0.008517737,17.611296,0.25403905,0.84781075,0.36539233,-0.3888709,-0.8758501000000001,-0.82968783,0.03659022,-0.047727227000000004,-0.88826555,-1.1139197,-2.058313,-2.8104044999999998,-1.7175200000000002,-0.21323000000000003,-0.03631566,-0.03764446,0.005303009000000025,0.004182717000000001
18781,18781,ES8,949155,170,170_949155,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9927836879999999,0.96267411,0.812366514,0.747290977,0.093836765,0.016143483,0.014084579,0.011474273,0.010548525,3.172421,3.9920182,-0.567051,9.0414715,-0.88110363,-0.9734995999999999,0.26781416,-0.64534867,-0.06494701,-0.27098626,-1.3527683000000001,-0.5856796999999999,-5.8810863,-0.6992396,-0.018530127,-0.023492757000000003,-0.008331738,0.007216312000000058,0.0009257480000000005
18801,18801,NBsusSR,925342,274,274_925342,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.952787863,0.824100322,0.49447893299999995,0.10852209199999999,0.032290774,0.016547707,0.016985418999999998,0.020862825,0.016680844,1.7257311000000002,1.561408,0.17090988,-0.8024875,-0.7934829000000001,-1.0278034,7.858383,-2.078551,-0.42490909999999993,-1.158188,-2.966592,-3.4736117999999996,-0.6860816999999999,-0.14168762,0.003939394000000001,0.034896664,-0.037637834,0.04721213700000004,0.004181981000000001
149889,156963,RPMI-8866,910544,1057,1057_910544,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9761774390000001,0.929490767,0.841620551,0.6813191209999999,0.449809129,0.267973403,0.228219523,0.19256354,0.154630359,0.95976996,0.88212395,0.82429886,0.44421590000000005,-0.21456605,-0.7813748,-0.10308123,0.063865304,-0.21440291,-0.42018038,-0.79083157,-1.4427131000000002,-2.0835893,-1.6365218000000001,-0.35778484,-0.32090393,-0.34139857,0.02382256099999991,0.03793318100000001
18841,18841,NBsusSR,925342,226,226_925342,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.964746852,0.8888073190000001,0.21813685300000002,0.22451392,0.241785329,0.241691745,0.22300618100000003,0.325275439,0.315536783,1.1541195,7.8316364,-1.0095085,1.7083609,-1.005419,198.64449,-6.4731703000000005,-1.0952256,-0.31727849999999996,-0.6834558000000001,-6.0360336,0.057393644,0.15544270000000002,-0.000842348,-0.1681701,0.92042357,-0.08764789,0.03525314800000001,0.009738656000000012
18880,18880,TOV-112D,1299070,173,173_1299070,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.952806528,0.994345002,0.888127282,0.8007796359999999,0.600722589,0.16722467800000002,0.044051238,0.023070676000000002,0.019556881,-1.8801743000000002,-3.5570927000000006,-0.17765492,1.2903538,1.1668723,-0.71586156,-0.8296665000000001,-0.83252144,-0.42474120000000004,0.37384629999999996,-0.9559595999999999,-0.7861286999999999,-1.8005129,-3.9014816,-1.1085610000000001,-0.18882506,-0.031624152999999995,0.047193472000000014,0.003513795
18894,18894,TOV-112D,1299070,344,344_1299070,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.965466663,0.7652484890000001,0.85385338,0.504840821,0.18255158300000002,0.054361063,0.016448424,0.020424162,0.013566808999999999,4.7978263,-1.4425417999999999,-4.938976,-0.07656884,-0.6022499,-0.7042477,-1.1048658000000002,-2.7247996,-0.3107999,-1.8019638,0.7974443,-3.1411138,-2.9006022999999996,-1.1537148000000002,-0.3412138,0.035781644,-0.061716173,0.03453333700000005,0.006857353
149978,157111,SNU-81,1660036,1058,1058_1660036,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9793291040000001,0.98927059,0.849204961,0.760106253,0.646074979,0.542497453,0.489682578,0.377942724,0.39121814899999996,-1.48094,-15.089039999999999,-0.3638788,0.27983117,-0.091674745,-0.49009317,1.1156898000000002,-1.1188067,-0.18603802,0.08947313,-1.2605903999999999,-0.8018883000000001,-1.0262816,-0.9321975,-0.47533387,-1.005659,0.11947901,0.02067089599999994,0.013275424999999952
18917,18917,TOV-112D,1299070,305,305_1299070,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980014684,0.9820439000000001,0.957127154,0.71666815,0.679086292,0.593890994,0.443894345,0.34839393399999996,0.38780781200000003,-1.1015365,-13.278866,8.650492,-0.84370786,1.2669268,0.7606206,-0.36331618,-1.4127089,-0.17986786,0.018263161,-0.2242509,-2.1641314,-0.3382367,-0.7667578,-1.3499695,-0.85950375,0.35472485,0.019985315999999975,0.03941387800000007
18980,18980,EW-16,949165,328,328_949165,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.971977095,0.9172291920000001,0.768735948,0.526373984,0.49234454299999997,0.415802117,0.419667502,0.41277228,0.38313141700000003,0.9536867,1.7123072,0.6321416,-0.85959244,1.2492993000000001,-1.0505,-2.7838411,3.298739,-0.25220597,-0.49273145,-1.336439,-2.1812577,-0.30626503,-0.6888816999999999,0.034788522999999995,-0.0620572,-0.2667677,0.028022905000000042,0.029640862999999962
19005,19005,EW-16,949165,276,276_949165,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9774099509999999,0.894203209,0.640125811,0.316743581,0.140997021,0.069542696,0.067514171,0.053109783,0.049797145999999994,2.6833386000000004,2.0535657,0.27277088,-0.4565363,-0.59342396,-0.9716109,6.1009183,-0.77002597,-0.20331037,-0.74886096,-2.2866962,-2.9104402,-1.5817187,-0.64308894,-0.018256726,-0.12963952,-0.029813727,0.022590049000000056,0.003312637000000007
19012,19012,RT-112,909704,208,208_909704,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9781883090000001,0.958554728,0.938529955,0.932895365,0.954647074,0.8659445990000001,0.227184645,0.193002982,0.18534841800000001,-0.099858165,0.019924163999999998,-0.7186183,-4.8603754,-5.0779552,6.201154,-0.9464875,-0.77606225,-0.19630498,-0.17670232,-0.18022297,-0.050711457,0.19576527,-0.798322,-5.74884,-0.30763492,-0.06889107,0.02181169099999991,0.007654563999999975
19094,19094,GCIY,906869,170,170_906869,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9580038790000001,0.621951915,0.163200096,0.043268619,0.01132885,0.028394642,0.020362387,0.015100708999999999,0.011383865,7.001975999999999,0.36512184,-0.73857,-0.7336832,-1.5343118,-1.4706641000000003,-0.34493148,-0.29360098,-0.3779651,-3.0244675,-4.1287665,-1.0793834,-0.28745785,0.15359212,-0.0722903,-0.0473551,-0.0334516,0.04199612099999994,0.0037168439999999987
150222,157506,NCI-H1395,684681,1022,1022_684681,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.958615585,0.7676120479999999,0.840872501,0.921322935,0.617317117,0.337165706,0.257159275,0.26029594,0.266963142,3.6153517,-1.3835555,0.09814215,-4.778796,-0.078466535,-0.7144170999999999,-1.0392052,1.1255784,-0.37245959999999995,-1.719032,0.6593443,0.7240538000000001,-2.7360516,-2.521363,-0.7200581,0.028229984,0.060005043,0.04138441500000001,0.006667201999999983
150229,157518,CCRF-CEM,905952,1053,1053_905952,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9930943609999999,0.823779134,0.621240305,0.491946402,0.32264813,0.185309482,0.138174377,0.096268923,0.08061716,23.518492000000002,0.19622266,-0.36163366,0.3094058,-0.18877667,-0.65679646,-0.11095059,-0.6264981,-0.062150538,-1.5238374,-1.8228488999999999,-1.1636454,-1.523684,-1.236048,-0.42421606,-0.37714905,-0.14086588,0.0069056390000000745,0.015651763000000013
19194,19194,EW-18,949164,185,185_949164,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9761361190000001,0.918438931,0.8310248090000001,0.6894469670000001,0.620447648,0.42967437,0.349073673,0.36381649200000005,0.343925056,1.417767,0.5150479,0.61962295,-0.51264036,1.7648568,-0.57750535,-1.1829119,-2.3492289,-0.21477467,-0.5192751,-0.7867267,-1.2742007,-0.62099403,-1.7169596,-0.72540617,0.13268541,-0.17902298,0.02386388099999992,0.01989143600000004
150319,157661,HCC2998,905971,1015,1015_905971,2,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96992339,0.896724228,0.9925572509999999,0.754672986,0.551984472,0.40466304399999997,0.276967856,0.322457452,0.36097856899999997,1.4337556,-2.309209,-3.4822788,-0.14795333,-0.2731632,-0.13322037,-1.3562359,-0.15318877,-0.2706896,-0.6587924,0.862497,-2.1409580000000004,-1.8241962,-1.3258929,-1.149257,0.4094065,0.34669003,0.030076609999999948,0.038521116999999994
19258,19258,RH-1,971773,283,283_971773,2,0.128,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.98797431,0.8783543770000001,0.8738911070000001,0.832773565,0.9018040909999999,0.9391199720000001,0.931871042,0.08507978699999999,0.039381611000000004,8.11546,-0.95928425,8.212458999999999,-2.6788572999999998,-0.45942879999999997,-1.1942587,115.8159,-0.9460337,-0.108231425,-0.98657924,-0.040169295,-0.37005797,0.6212746,0.33584318,-0.06524045,-7.621122,-0.4112835999999999,0.012025689999999978,0.045698175999999986
19379,19379,HSC-2,753562,170,170_753562,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9735652309999999,0.7729521640000001,0.484508476,0.013527407,0.079401603,0.008805595,0.015809616000000002,0.009376148,0.006793906999999999,6.5889826000000005,0.43781078,0.63283587,-1.1398659,-2.0716796000000004,-1.0992126,-1.9185393,-0.5986238,-0.23791301,-1.8055177,-2.5959928,-4.23883,0.5928677,-0.6353641,0.06303619,-0.05790122,-0.02324017,0.02643476900000008,0.0025822410000000016
150469,157902,JEKO-1,1327765,1057,1057_1327765,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974636783,0.8571511829999999,0.76219606,0.63588663,0.522398838,0.392125313,0.34571069600000004,0.257963727,0.25367978199999996,3.6321263,-0.19177192,0.33020140000000003,-0.10151023,0.14790821,-0.64371413,0.8905033000000001,-0.95117855,-0.22826886,-1.0573702,-0.85459626,-1.1367851,-1.0213898000000001,-1.1724617,-0.41773155,-0.78972286,-0.038555417,0.025363216999999993,0.004283945000000011
19400,19400,RCC-JF,1524415,272,272_1524415,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.972748561,0.8593149040000001,0.778266652,0.539132225,0.44763921799999995,0.238445152,0.117666842,0.056340800999999996,0.016974453,3.1624856,-0.28550088,1.9505198000000001,-0.61739933,1.2864494,-0.4226495,-0.49224293,-0.35808098,-0.24526279999999998,-1.0209029,-0.7294341999999999,-2.1522099999999997,-0.8234369,-1.8827468,-1.0870048,-0.55193436,-0.35429716,0.027251439000000044,0.039366347999999995
150520,157975,OVCAR-8,905991,1031,1031_905991,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967860145,0.832070469,0.346803938,0.324935761,0.22376169899999998,0.11478528699999999,0.042093849,0.016553979,0.006753795999999999,3.224965,2.5736625,-0.9549356999999999,3.6265435,0.07711828,-0.33296174,-0.6486536,-0.61627907,-0.28925854,-1.2221072,-4.3673987,-0.19681354,-0.91056645,-0.98078775,-0.65422297,-0.22985886,-0.08820166,0.03213985500000005,0.009800183
150550,158030,KYAE-1,1503368,1026,1026_1503368,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966659974,0.923503272,0.9303532379999999,0.643721596,0.360938707,0.156291647,0.137191006,0.10156282400000001,0.12347643400000001,0.29444015,-1.1587226000000002,-42.84438,-0.013427854,-0.27631015,-0.90666544,0.86528814,-1.6150638000000002,-0.30006033,-0.38841015,0.061649498,-2.579685,-2.5450454,-1.8418236000000001,-0.17190574,-0.32065374,0.1972225,0.03334002599999997,0.02191361
19479,19479,BCPAP,924104,201,201_924104,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.961626478,0.860844224,0.672472634,0.270698736,0.22762835399999998,0.11022904800000001,0.086312019,0.047462748,0.043293557999999996,1.6263486999999999,0.8690938,1.1328804,-0.8927995000000001,1.7257558999999998,-0.7962762,0.6243354,-0.89268297,-0.34536177,-0.9070405,-1.6953436999999998,-3.6159656000000004,-0.3876333,-1.0565938,-0.21525325,-0.34964347,-0.0375227,0.03837352199999999,0.004169190000000003
19483,19483,BCPAP,924104,159,159_924104,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9941805029999999,0.928897955,0.8500048590000001,0.8267123,0.428482201,0.22581835600000003,0.186497478,0.045867898,0.033300953,10.217894,0.20848763,-0.7047581999999999,16.09689,-0.4910884,-0.80597985,2.5764617999999997,-0.910638,-0.052375495,-0.5875427,-0.71003807,-0.20963289,-3.5840702000000006,-1.8239748,-0.35388786,-1.2656664,-0.11310249,0.005819497000000062,0.012566944999999996
19498,19498,BCPAP,924104,276,276_924104,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.977596591,0.784516543,0.820003047,0.31245254100000003,0.127095428,0.105544872,0.018012717,0.007236606,0.015641173,7.61833,-1.1837918,-15.302629000000001,-0.6348007,-0.8837349,3.0617118,-0.8768896999999999,-1.7799258000000002,-0.20163077,-1.7377206000000003,0.31937864,-4.5679545,-1.6682137,-0.19395503,-0.78778946,-0.09698501,0.07564112,0.02240340900000004,0.008404567000000002
19538,19538,FLO-1,1503361,308,308_1503361,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.973634652,0.859509251,0.875174983,0.837856534,0.6359571860000001,0.43706750200000005,0.255851871,0.07476422,0.043078345999999997,3.3286157,-1.137268,-3.3821669,4.4101706,-0.014906585,-0.08886343,-0.000706375,-0.8250245999999999,-0.23728806,-1.0271288,0.14099191,-0.33586624,-1.8170936999999998,-1.7900071,-1.6309409,-1.6297888999999999,-0.2851729,0.02636534800000001,0.03168587400000001
19554,19554,EW7476,1290801,276,276_1290801,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95780198,0.8842560970000001,0.9164662859999999,0.602202351,0.5415909729999999,0.37684368799999995,0.176173781,0.065482103,0.031925352000000004,0.7428756999999999,-1.4379603,-10.756669,-0.80713236,1.7180932,0.21804678,-0.4483893,-0.6968448,-0.37978202,-0.66191286,0.28989149999999997,-2.8283756,-0.5455022,-1.4827257,-1.8060293,-0.9962251,-0.30201077,0.04219801999999995,0.033556750999999996
19643,19643,RH-1,971773,180,180_971773,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9605736979999999,0.9268536620000001,0.43012835899999996,0.301510363,0.164416091,0.105604839,0.102767076,0.083362604,0.099960718,-0.14473349,13.730872,-0.7410681,0.06590235,-0.5710159,-0.95174783,5.83793,-1.8553756000000001,-0.35483694,-0.30348015,-4.470527,-1.1575621,-1.2338482,-0.5293013000000001,-0.025539929,-0.17464025,0.14938302,0.03942630200000008,0.016598113999999997
150795,158417,A4-Fuk,910934,1057,1057_910934,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.971916855,0.9686638329999999,0.834606851,0.712496018,0.490910677,0.399866435,0.305486398,0.238304166,0.18920540100000002,-0.88416386,40.209720000000004,-0.08911276,0.81462514,-0.58912325,0.036639094,-0.28817302,-0.26917058,-0.2527483,-0.029277384,-1.2065128,-1.0989971,-1.9942678,-0.8193983,-0.84942025,-0.60464025,-0.44188887,0.028083144999999976,0.04909876499999999
19741,19741,OCI-M1,1330985,87,87_1330985,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.960831988,0.944794535,0.955929473,0.9539698209999999,0.8895816529999999,0.549084383,0.09931520199999999,0.07005043799999999,0.08726070300000001,-0.5905467,-1.6943069,-1.1759889,31.857429999999997,4.288199400000001,0.32091832,-0.9349337999999999,-1.5880882,-0.352512,-0.14433718,0.100214295,-0.017636599,-0.5794933000000001,-3.064476,-4.047922600000001,-0.26338288,0.15489236,0.039168011999999974,0.017210265000000016
19742,19742,OCI-M1,1330985,180,180_1330985,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989049884,0.968204902,0.939169003,0.768627605,0.396645753,0.163708928,0.150605786,0.111652425,0.10524764,0.9036371999999999,0.39294446,4.873463,1.1811812,-0.37379503,-0.94374806,1.9728255000000001,-0.835578,-0.09855080000000001,-0.18760496,-0.2613233,-1.5348728,-3.3478358,-2.0964315,-0.11792829,-0.35058022,-0.05764309,0.010950115999999954,0.006404784999999996
19751,19751,OCI-M1,1330985,331,331_1330985,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9723282759999999,0.6983977709999999,0.609022367,0.533580514,0.386013545,0.206879499,0.126520605,0.055635783,0.025880369,8.899305,-0.6737298,-0.15589893,0.9560360999999999,0.21391702,-0.5514036,-0.117896914,-0.5802286999999999,-0.24904525,-2.465375,-0.80437833,-0.6789765999999999,-1.3281027,-1.6122065,-0.72323006,-0.6379635,-0.26779875,0.027671724000000064,0.029755414
19783,19783,HAL-01,949153,165,165_949153,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.985828844,0.948173299,0.79999704,0.45591856299999994,0.20054026600000002,0.045388204,0.012271946,0.008436195,0.008387621,1.6571906000000003,2.935046,1.3220896999999998,-0.2577908,-0.39246172,-0.7865561,-0.88417315,-0.9873365,-0.12754065,-0.33889980000000003,-1.3335861999999998,-3.0967066,-2.2984042000000002,-1.3963685,-0.29804635,-0.034521766,-0.00043716699999999997,0.014171155999999963,4.857400000000088e-05
150859,158523,KARPAS-422,907274,1053,1053_907274,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.992566243,0.982683909,0.96022777,0.653538823,0.5154280689999999,0.43155133799999995,0.419921204,0.413078194,0.37513216,0.32938313,1.2723494,12.657263,-0.54967165,-0.39268488,-0.8613424000000001,-0.4116153,4.5452304,-0.06690395,-0.08894098,-0.20210497,-2.7602007,-1.2429966000000001,-0.7548906,-0.10467134,-0.06158701,-0.34151417,0.007433757000000041,0.03794603400000002
19795,19795,HAL-01,949153,83,83_949153,2,1.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.972088618,0.901300192,0.8162727340000001,0.695220795,0.467745874,0.353521005,0.23251780600000002,0.204488494,0.20771547,1.5361871999999999,0.20114875,0.42368114,0.8791503,-0.4978572,0.059342265,-0.76835895,-1.1151283,-0.2512023,-0.637096,-0.76524705,-1.0894678,-2.0472736,-1.0280236999999999,-1.089029,-0.25226378,0.029042692999999998,0.027911381999999985,0.0032269760000000203
19810,19810,A431,910925,219,219_910925,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974902807,0.932416795,0.67522496,0.268195739,0.17333337699999998,0.134196425,0.208538489,0.18209967300000002,0.182662463,0.6928592,5.053564499999999,0.5825901,-0.7669397,-0.58743435,-2.8995363999999997,-1.3556374,-1.0212864,-0.22587472,-0.3823741,-2.3147264,-3.6632629999999997,-0.8537611999999999,-0.35223255,0.6690785,-0.23794937,0.005065084,0.025097193000000018,0.0005627899999999797
19818,19818,HAL-01,949153,276,276_949153,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.981253576,0.780956348,0.70768009,0.365119814,0.128851137,0.03569168,0.009174642,0.013570338999999999,0.0067240419999999995,9.68455,-0.63416266,3.6749182,-0.31028605,-0.6057054000000001,-0.7153586,-1.1657688999999998,-2.5575,-0.16871792,-1.8026751,-0.65948594,-3.0830429,-2.1264176,-0.8384351000000001,-0.23865335,0.03956128,-0.06161668,0.01874642400000004,0.0068462969999999995
19834,19834,HAL-01,949153,170,170_949153,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984402972,0.806190964,0.32544348100000003,0.046032197000000004,0.0038060290000000003,0.005194295,0.005490438,0.0069304119999999995,0.006552791,10.426009,1.6976156000000002,-0.41879809999999995,-0.84887457,-1.032877,-0.7866814999999999,3.8624287000000006,-1.2622414,-0.14037341,-1.6039078000000002,-4.326727,-2.5147017999999997,-0.38003543,0.012494396000000001,0.002665286,0.012959763999999999,-0.003398585,0.015597027999999957,0.00037762099999999986
19875,19875,639-V,906798,173,173_906798,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.988563036,0.805570345,0.884550708,0.873255934,0.36930973200000006,0.23697742100000002,0.023479029,0.029843663,0.023864077999999997,15.000147,-1.4316037,-1.1430075000000002,43.6176,-0.7374078000000001,0.61335075,-1.0298110999999999,-1.939502,-0.10293245,-1.6469343,0.7108229,-0.10165305,-4.535515,-1.1909907,-1.9214857,0.05728171,-0.05381628,0.01143696400000005,0.0059795850000000025
19880,19880,CaR-1,924108,346,346_924108,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986936955,0.9776260859999999,0.979920195,0.73916454,0.391540531,0.313036716,0.343345584,0.35250085700000006,0.316975164,-0.28723955,-1.2463926,-105.94453999999999,0.44388664,-0.7741703000000001,-1.3860816,-0.6979342,-4.8803515,-0.11756766,-0.083797574,0.020647106999999998,-2.1668012,-3.1286153999999997,-0.7065344,0.27277988,0.08239747,-0.31973115,0.013063044999999995,0.03552569300000008
